input,output,instruction
gold futures close down nearly $2 an ounce,No,"Review the news headline and determine if it relates to price staying constant.
Options: Yes, No"
gold futures close down nearly $2 an ounce,Yes,"Consider the news headline - does it concern price going down?
Options: No, Yes"
gold futures close down nearly $2 an ounce,Yes,"Examine the news headline and decide if it includes price in the past.
Options: No, Yes"
gold futures close down nearly $2 an ounce,No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
gold futures close down nearly $2 an ounce,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the past.
Options: No, Yes"
gold futures close down nearly $2 an ounce,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the future.
Options: Yes, No"
gold futures close down nearly $2 an ounce,No,"Interpret the news headline to see if it mentions comparing gold with any other asset.
Options: No, Yes"
"gold hits record $1,045 on report of dollar's demise",No,"Examine the news headline and decide if it includes price.
Options: No, Yes"
"gold hits record $1,045 on report of dollar's demise",Yes,"Consider the news headline - does it concern price going up?
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",No,"Consider the news headline - does it concern price staying constant?
Options: No, Yes"
"gold hits record $1,045 on report of dollar's demise",No,"In the context of the news headline, is price going down discussed?
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",Yes,"Analyze the news headline for any mention of price in the past.
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",No,"Consider the news headline - does it concern price in the future?
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: Yes, No"
"gold hits record $1,045 on report of dollar's demise",No,"Is the news headline related to comparing gold with any other asset?
Options: Yes, No"
gold futures gain amid weakness in the dollar,No,"Assess if the news headline touches on price.
Options: Yes, No"
gold futures gain amid weakness in the dollar,Yes,"In the context of the news headline, is price going up discussed?
Options: No, Yes"
gold futures gain amid weakness in the dollar,No,"Analyze the news headline for any mention of price staying constant.
Options: Yes, No"
gold futures gain amid weakness in the dollar,No,"Let me know if the news headline talks about price going down.
Options: No, Yes"
gold futures gain amid weakness in the dollar,Yes,"Review the news headline and determine if it relates to price in the past.
Options: Yes, No"
gold futures gain amid weakness in the dollar,No,"Analyze the news headline for any mention of price in the future.
Options: No, Yes"
gold futures gain amid weakness in the dollar,No,"Assess if the news headline touches on a general event (apart from prices) in the past.
Options: No, Yes"
gold futures gain amid weakness in the dollar,No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: No, Yes"
gold futures gain amid weakness in the dollar,Yes,"Does the news headline talk about comparing gold with any other asset? 
Options: Yes, No"
gold up from comex close as u.s. stocks turn lower,No,"Assess if the news headline touches on price.
Options: No, Yes"
gold up from comex close as u.s. stocks turn lower,Yes,"Let me know if the news headline talks about price going up.
Options: Yes, No"
gold up from comex close as u.s. stocks turn lower,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
gold up from comex close as u.s. stocks turn lower,No,"In the context of the news headline, is price going down discussed?
Options: No, Yes"
gold up from comex close as u.s. stocks turn lower,Yes,"Interpret the news headline to see if it mentions price in the past.
Options: No, Yes"
gold up from comex close as u.s. stocks turn lower,No,"Examine the news headline and decide if it includes price in the future.
Options: Yes, No"
gold up from comex close as u.s. stocks turn lower,No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: Yes, No"
gold up from comex close as u.s. stocks turn lower,No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: No, Yes"
gold up from comex close as u.s. stocks turn lower,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Interpret the news headline to see if it mentions price.
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Interpret the news headline to see if it mentions price going up.
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Interpret the news headline to see if it mentions price staying constant.
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,Yes,"Assess if the news headline touches on price going down.
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Please determine if the news headline addresses price in the past.
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,No,"In the context of the news headline, is price in the future discussed?
Options: No, Yes"
q4 gold imports may fall 25 per cent on weak festival demand,Yes,"Assess if the news headline touches on a general event (apart from prices) in the past.
Options: Yes, No"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
q4 gold imports may fall 25 per cent on weak festival demand,No,"Interpret the news headline to see if it mentions comparing gold with any other asset.
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",No,"Assess if the news headline touches on price.
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",No,"Interpret the news headline to see if it mentions price going up.
Options: No, Yes"
"December gold off 0.5% at $1,273.10/oz.",No,"Let me know if the news headline talks about price staying constant.
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",Yes,"Consider the news headline - does it concern price going down?
Options: No, Yes"
"December gold off 0.5% at $1,273.10/oz.",Yes,"Does the news headline talk about price in the past? 
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",No,"Let me know if the news headline talks about price in the future.
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: No, Yes"
"December gold off 0.5% at $1,273.10/oz.",No,"Assess if the news headline touches on a general event (apart from prices) in the future.
Options: Yes, No"
"December gold off 0.5% at $1,273.10/oz.",No,"Assess if the news headline touches on comparing gold with any other asset.
Options: No, Yes"
sharps pixley: gold 'a specifically important asset at this time' - murenbeeld,No,"Consider the news headline - does it concern price?
Options: No, Yes"
sharps pixley: gold 'a specifically important asset at this time' - murenbeeld,No,"Consider the news headline - does it concern price going up?
Options: No, Yes"
sharps pixley: gold 'a specifically important asset at this time' - murenbeeld,No,"In the context of the news headline, is price staying constant discussed?
Options: Yes, No"
