input,output,instruction
"货币市场、股票市场、债券市场、期货市场中哪种市场是进行货币、商业票据交易的市场____。
A. 货币市场
B. 股票市场
C. 债券市场
D. 期货市场
",A. 货币市场,以下是中国关于金融市场学考试的单项选择题，请选出其中的正确答案。
"不属于商业票据的特点的是____。
A. 面额较大
B. 利率较低
C. 有明确的二级市场
D. 只有一级市场
",C. 有明确的二级市场,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"中央银行常用的清算方式有____。
A. 全额实时结算
B. 小额定时结算
C. 净额批量
D. 以上全是
",D. 以上全是,以下是中国关于中央银行学考试的单项选择题，请选出其中的正确答案。
"新贸易理论中的外生规模经济理论认为____。
A. 企业规模的扩大会降低平均成本
B. 国际贸易可以促进资源配置效率
C. 贸易的盈余会导致收入再分配
D. 国际贸易可以增加国家福利
",D. 国际贸易可以增加国家福利,以下是中国关于国际经济学考试的单项选择题，请选出其中的正确答案。
"法律具有哪些基本特征____。
A. 一定的时空性、客观性、规范性、强制性
B. 随意性、主观性、自由性、选择性
C. 任意性、私人性、自由性、自愿性
D. 模糊性、随意性、宽容性、灵活性
",A. 一定的时空性、客观性、规范性、强制性,以下是中国关于经济法考试的单项选择题，请选出其中的正确答案。
"下列关于市场参与者的说法不正确的是____。
A. 企业在确定市场参与者时应考虑所计量的相关资产和负债
B. 企业在确定市场参与者时应考虑该资产或负债的主要市场
C. 企业应从自身持有资产、清偿或者以其他方式履行负债的意图和能力角度计量相关资产或负债的公允价值
D. 企业以公允价值计量相关资产或负债，应当基于市场参与者之间的交易确定该资产或负债的公允价值
",C. 企业应从自身持有资产、清偿或者以其他方式履行负债的意图和能力角度计量相关资产或负债的公允价值,以下是中国关于会计考试的单项选择题，请选出其中的正确答案。
"依据“营改增”的政策规定，下列行为中属于“经营租赁服务”的是____。
A. 出租车公司向使用本公司自有出租车的出租车司机收取的管理费用
B. 水路运输的程租业务
C. 纳税人将建筑施工设备配备操作人员出租给他人使用
D. 地铁公司将车厢广告位用于广告公司发布广告
",D. 地铁公司将车厢广告位用于广告公司发布广告,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"对正态总体的数学期望$\mu$进行假设检验，若在显著水平0.05下接受$H_{0}:\mu=\mu_{0}$，那么在显著水平0.01下，下列结论正确的____。
A. 可能接受假设，也可能拒绝假设
B. 拒绝假设
C. 接受假设
D. 不接受假设，也不拒绝假设
",C. 接受假设,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
"我国某出口商预期3个月后将获得出口货款1000万美元，为了避免人民币升值对货款价值的影响，该出口商应在外汇期货市场上进行美元____。
A. 买入套期保值
B. 买入套期保值
C. 多头投机
D. 空头投机
",B. 买入套期保值,以下是中国关于期货从业资格证考试的单项选择题，请选出其中的正确答案。
"____不是金融衍生工具的特征之一。
A. 依赖于原生性金融工具
B. 表现为一种合约
C. 合约上载明交易品种、价格、数量、交割时间及地点等
D. 可以作为支付工具进行交易
",D. 可以作为支付工具进行交易,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
"当再投资风险高于利率风险时，以下哪项为正确解释____。
A. 预期市场利率会持续上升
B. 可能出现短期利率高于长期利率的现象
C. 预期市场利率水平不变
D. 预期长期利率将高于短期利率
",B. 可能出现短期利率高于长期利率的现象,以下是中国关于金融市场学考试的单项选择题，请选出其中的正确答案。
"某公民2020年5月支付29万元购入一新型小轿车，交纳了车辆购置税，2021年5月末因该车有严重质量问题申请进行退货并得到厂家的退款，则该公民可申请退还车辆购置税____万元。
A. 0
B. 2.31
C. 2.5
D. 2.92
",B. 2.31,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"某公司去年的每股收益是0.2元，分红率是60$\%$，新股票项目的期望回报率是20$\%$，公司股票的$\beta$是1.2。无风险利率是6$\%$，市场组合的回报是11$\%$。该公司股票的期望回报率是____。
A. 0.1
B. 0.11
C. 0.12
D. 0.13
",C. 0.12,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"发行价格低于金融工具的票面金额称作____。
A. 溢价
B. 平价
C. 折价
D. 竞价
",C. 折价,以下是中国关于货币金融学考试的单项选择题，请选出其中的正确答案。
"直接用于产品生产的燃料费用，应直接计入或者分配计入____。
A. “制造费用”科目
B. “管理费用”科目
C. “财务费用”科目
D. “生产成本”科目
",D. “生产成本”科目,以下是中国关于成本会计学考试的单项选择题，请选出其中的正确答案。
"消费者偏好转移，会引起旧产品失去销路，增加对新产品的需求，这属于____。
A. 纯粹风险
B. 静态风险
C. 动态风险
D. 可变风险
",C. 动态风险,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"如果国库券的价值高于它各个部分（STRIPPED现金流）价值之和，你应该____。
A. 购买剥离的现金流并进行债券重组以获利
B. 不能通过购买剥离的现金流并进行债券重组获利
C. 通过购买债券建立本息剥离来获利
D. 不能通过购买剥离的现金流并进行债券重组获利，但可以通过购买债券建立本息剥离来获利
",D. 不能通过购买剥离的现金流并进行债券重组获利，但可以通过购买债券建立本息剥离来获利,以下是中国关于投资学考试的单项选择题，请选出其中的正确答案。
"外债结构不包括____。
A. 来源结构或持有者结构
B. 资本结构
C. 期限结构
D. 币种结构
",B. 资本结构,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"保险资金运用的原则不包括____。
A. 稳妥性原则
B. 分散性原则
C. 择优性原则
D. 固定性原则
",D. 固定性原则,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"(1)业主型企业；(2)合伙制企业；(3)公司制企业，以下企业制度演进的先后顺序正确的是____。
A. (2), (1), (3)
B. (1), (2), (3)
C. (1), (3), (2)
D. (3), (2), (1)
","B. (1), (2), (3)",以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"下列各项中，注册会计师应当以书面形式与治理层沟通的是____。
A. 注册会计师识别出的值得关注的内部控制缺陷
B. 注册会计师识别出的可能导致对被审计单位持续经营能力产生重大疑虑的事项或情况
C. 被审计单位管理层对注册会计师执行审计工作的范围施加的限制
D. 注册会计师识别出的管理层未向注册会计师披露的重大关联方交易
",A. 注册会计师识别出的值得关注的内部控制缺陷,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"构建杠杆收购财务模型主要步骤不包括____
A. 构建杠杆收购前的财务模型
B. 收集、分析、处理与交易相关的基础信息和数据
C. 构建杠杆收购后的财务模型
D. 输入交易不相关数据
",D. 输入交易不相关数据,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"关于固定汇率制度与浮动汇率制度的比较，____的论述是不正确的。
A. 当面临出口需求的冲击时，浮动汇率制度更有助于缓解冲击对国民收入的影响
B. 当面临进口供给的冲击时，固定汇率制度更有助于缓解冲击对国民收入的影响
C. 当面临国际资本流动的冲击时，浮动汇率制度更有助于缓解冲击对国民收入的影响
D. 当面临内部冲击时，固定汇率制度更有助于缓解冲击对国民收入的影响
",B. 当面临进口供给的冲击时，固定汇率制度更有助于缓解冲击对国民收入的影响,以下是中国关于国际经济学考试的单项选择题，请选出其中的正确答案。
"关于年金系数表的说法，错误的是____。
A. 查表法是较为简便的一种方式
B. 查表法一般只有整数年与整数百分比
C. 查表法的答案比较精确
D. 查表法一般用于大致的估算
",C. 查表法的答案比较精确,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"在完全竞争市场中的厂商的总收益曲线的斜率____。
A. 固定不变
B. 经常变动
C. 等于1
D. 等于0
",A. 固定不变,以下是中国关于微观经济学考试的单项选择题，请选出其中的正确答案。
"现有一份样本，为100名中学生的IQ分数，由此计算得到以下统计量：样本平均=95，中位数=100，下四分位数=70$，上四分位数=120，众数=75，标准差=30。则关于这100名中学生，下面____项陈述正确。
A. 有一半学生分数小于95
B. 有25$\%$的学生分数小于70
C. 中间一半学生分数介于100到120之间
D. 出现频次最高的分数是95
",B. 有25$\%$的学生分数小于70,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
