input,output,instruction
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Within the input text, identify the entity type of 'Virginia'.
Options: person, location, organization"
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Analyze the input sentence to find the entity type of 'Virginia'.
Options: location, organization, person"
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Check the input sentence for the entity type associated with 'Virginia'.
Options: organization, person, location"
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Explore the input sentence to ascertain the entity type of 'Virginia'.
Options: location, person, organization"
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Examine the input text to classify the entity type of 'Virginia'.
Options: person, location, organization"
"The land on which the facility is located is on the east bank of the James River in Newport News , Virginia .",location,"Scrutinize the input sentence to define the entity type of 'Virginia'.
Options: organization, location, person"
"It is bordered on the northwest by the Pier IX coal terminal and on the southeast by the CSX Piers 14 and 15 properties which are now limited in use , the primary business of Piers 14 and 15 appearing to be the leasing of the piers .",location,"What is the entity type of 'Piers 14 and 15' in the input sentence.
Options: organization, location, person"
"It is bordered on the northwest by the Pier IX coal terminal and on the southeast by the CSX Piers 14 and 15 properties which are now limited in use , the primary business of Piers 14 and 15 appearing to be the leasing of the piers .",location,"With the input text as context, identify the entity type of 'Piers 14 and 15'.
Options: organization, location, person"
"It is bordered on the northwest by the Pier IX coal terminal and on the southeast by the CSX Piers 14 and 15 properties which are now limited in use , the primary business of Piers 14 and 15 appearing to be the leasing of the piers .",location,"Using the input sentence as a reference, analyze and specify the entity type of 'Piers 14 and 15'.
Options: person, location, organization"
"It is bordered on the northwest by the Pier IX coal terminal and on the southeast by the CSX Piers 14 and 15 properties which are now limited in use , the primary business of Piers 14 and 15 appearing to be the leasing of the piers .",location,"In the context of the input sentence, examine and categorize the entity type of 'Piers 14 and 15'.
Options: location, person, organization"
"It is bordered on the northwest by the Pier IX coal terminal and on the southeast by the CSX Piers 14 and 15 properties which are now limited in use , the primary business of Piers 14 and 15 appearing to be the leasing of the piers .",location,"Utilize the input text as context to explore and ascertain the entity type of 'Piers 14 and 15'.
Options: person, organization, location"
