input,output,instruction
december gold contract down $3.00 to $641.40,No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
december gold contract down $3.00 to $641.40,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
december gold contract down $3.00 to $641.40,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
december gold contract down $3.00 to $641.40,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"August gold settles at $1,246.90/oz, up 50 cents",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"June gold falls $8.50, or 0.7%, to settle at $1,248.50/oz",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"dollar stays down, gold up after empire survey",Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,Yes,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
Gold prices to trade lower today: Angel Commodities,No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"June gold off $4.80, or 0.4%, at $1,243.20/oz.",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
